Spain, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 06/05/2016
Year   Age   Cohort      ASFR
2002   50     1951    0.00005
2002   51     1951    0.00002
2002   51     1950    0.00002
2002   52     1950    0.00003
2002   52     1949    0.00003
2002   53     1949    0.00002
2002   53     1948    0.00001
2002   54     1948    0.00001
2002   54     1947    0.00000
2002   55       .    0.00000
2003   12       .    0.00000
2003   13     1990    0.00003
2003   13     1989    0.00022
2003   14     1989    0.00056
2003   14     1988    0.00077
2003   15     1988    0.00179
2003   15     1987    0.00248
2003   16     1987    0.00438
2003   16     1986    0.00559
2003   17     1986    0.00848
2003   17     1985    0.01016
2003   18     1985    0.01402
2003   18     1984    0.01588
2003   19     1984    0.01895
2003   19     1983    0.02026
2003   20     1983    0.02206
2003   20     1982    0.02294
2003   21     1982    0.02476
2003   21     1981    0.02561
2003   22     1981    0.02721
2003   22     1980    0.02821
2003   23     1980    0.03082
2003   23     1979    0.03214
2003   24     1979    0.03475
2003   24     1978    0.03654
2003   25     1978    0.04146
2003   25     1977    0.04398
2003   26     1977    0.04900
2003   26     1976    0.05224
2003   27     1976    0.06064
2003   27     1975    0.06489
2003   28     1975    0.07336
2003   28     1974    0.07787
2003   29     1974    0.08727
2003   29     1973    0.09146
2003   30     1973    0.09824
2003   30     1972    0.10085
2003   31     1972    0.10375
2003   31     1971    0.10438
2003   32     1971    0.10356
2003   32     1970    0.10237
2003   33     1970    0.09816
2003   33     1969    0.09566
2003   34     1969    0.08982
2003   34     1968    0.08616
2003   35     1968    0.07769
2003   35     1967    0.07326
2003   36     1967    0.06427
2003   36     1966    0.05945
2003   37     1966    0.04957
2003   37     1965    0.04523
2003   38     1965    0.03739
2003   38     1964    0.03386
2003   39     1964    0.02754
2003   39     1963    0.02439
2003   40     1963    0.01848
2003   40     1962    0.01604
2003   41     1962    0.01196
2003   41     1961    0.01016
2003   42     1961    0.00713
2003   42     1960    0.00595
2003   43     1960    0.00410
2003   43     1959    0.00337
2003   44     1959    0.00221
2003   44     1958    0.00180
2003   45     1958    0.00121
2003   45     1957    0.00092
2003   46     1957    0.00045
2003   46     1956    0.00037
2003   47     1956    0.00028
2003   47     1955    0.00024
2003   48     1955    0.00018
2003   48     1954    0.00016
2003   49     1954    0.00011
2003   49     1953    0.00009
2003   50     1953    0.00006
2003   50     1952    0.00005
2003   51     1952    0.00004
2003   51     1951    0.00003
2003   52     1951    0.00001
2003   52     1950    0.00001
2003   53     1950    0.00001
2003   53     1949    0.00001
2003   54     1949    0.00000
2003   54     1948    0.00000
2003   55       .    0.00001
2004   12       .    0.00000
2004   13     1991    0.00004
2004   13     1990    0.00008
2004   14     1990    0.00042
2004   14     1989    0.00076
2004   15     1989    0.00162
2004   15     1988    0.00227
2004   16     1988    0.00453
2004   16     1987    0.00595
2004   17     1987    0.00889
2004   17     1986    0.01055
2004   18     1986    0.01410
2004   18     1985    0.01590
2004   19     1985    0.01941
2004   19     1984    0.02098
2004   20     1984    0.02350
2004   20     1983    0.02463
2004   21     1983    0.02655
2004   21     1982    0.02741
2004   22     1982    0.02887
2004   22     1981    0.02968
2004   23     1981    0.03139
2004   23     1980    0.03269
2004   24     1980    0.03655
2004   24     1979    0.03848
2004   25     1979    0.04247
2004   25     1978    0.04467
2004   26     1978    0.04930
2004   26     1977    0.05217
2004   27     1977    0.05921
2004   27     1976    0.06315
2004   28     1976    0.07237
2004   28     1975    0.07659
2004   29     1975    0.08343
2004   29     1974    0.08746
2004   30     1974    0.09686
2004   30     1973    0.10003
2004   31     1973    0.10258
2004   31     1972    0.10354
2004   32     1972    0.10412
2004   32     1971    0.10328
2004   33     1971    0.09900
2004   33     1970    0.09703
2004   34     1970    0.09338
2004   34     1969    0.08982
2004   35     1969    0.08009
2004   35     1968    0.07543
2004   36     1968    0.06636
2004   36     1967    0.06144
2004   37     1967    0.05129
2004   37     1966    0.04689
2004   38     1966    0.03897
2004   38     1965    0.03537
2004   39     1965    0.02893
2004   39     1964    0.02574
2004   40     1964    0.01981
2004   40     1963    0.01709
2004   41     1963    0.01230
2004   41     1962    0.01042
2004   42     1962    0.00739
2004   42     1961    0.00621
2004   43     1961    0.00436
2004   43     1960    0.00358
2004   44     1960    0.00236
2004   44     1959    0.00187
2004   45     1959    0.00112
2004   45     1958    0.00090
2004   46     1958    0.00061
2004   46     1957    0.00048
2004   47     1957    0.00029
2004   47     1956    0.00023
2004   48     1956    0.00013
2004   48     1955    0.00011
2004   49     1955    0.00012
2004   49     1954    0.00010
2004   50     1954    0.00007
2004   50     1953    0.00006
2004   51     1953    0.00007
2004   51     1952    0.00005
2004   52     1952    0.00002
2004   52     1951    0.00002
2004   53     1951    0.00002
2004   53     1950    0.00002
2004   54     1950    0.00001
2004   54     1949    0.00000
2004   55       .    0.00000
2005   12       .    0.00000
2005   13     1992    0.00004
2005   13     1991    0.00025
2005   14     1991    0.00050
2005   14     1990    0.00066
2005   15     1990    0.00178
2005   15     1989    0.00261
2005   16     1989    0.00470
2005   16     1988    0.00606
2005   17     1988    0.00940
2005   17     1987    0.01128
2005   18     1987    0.01520
2005   18     1986    0.01713
2005   19     1986    0.02062
2005   19     1985    0.02207
2005   20     1985    0.02403
2005   20     1984    0.02492
2005   21     1984    0.02648
2005   21     1983    0.02729
2005   22     1983    0.02908
2005   22     1982    0.03010
2005   23     1982    0.03259
2005   23     1981    0.03383
2005   24     1981    0.03628
2005   24     1980    0.03795
2005   25     1980    0.04251
2005   25     1979    0.04485
2005   26     1979    0.04965
2005   26     1978    0.05257
2005   27     1978    0.05974
2005   27     1977    0.06324
2005   28     1977    0.06964
2005   28     1976    0.07349
2005   29     1976    0.08253
2005   29     1975    0.08681
2005   30     1975    0.09469
2005   30     1974    0.09805
2005   31     1974    0.10307
2005   31     1973    0.10454
2005   32     1973    0.10485
2005   32     1972    0.10421
2005   33     1972    0.10085
2005   33     1971    0.09882
2005   34     1971    0.09390
2005   34     1970    0.09073
2005   35     1970    0.08342
2005   35     1969    0.07875
2005   36     1969    0.06803
2005   36     1968    0.06298
2005   37     1968    0.05331
2005   37     1967    0.04883
2005   38     1967    0.04050
2005   38     1966    0.03672
2005   39     1966    0.02996
2005   39     1965    0.02658
2005   40     1965    0.02023
2005   40     1964    0.01770
2005   41     1964    0.01351
2005   41     1963    0.01156
2005   42     1963    0.00821
2005   42     1962    0.00679
2005   43     1962    0.00446
2005   43     1961    0.00370
2005   44     1961    0.00262
2005   44     1960    0.00213
2005   45     1960    0.00137
2005   45     1959    0.00107
2005   46     1959    0.00062
2005   46     1958    0.00048
2005   47     1958    0.00027
2005   47     1957    0.00022
2005   48     1957    0.00020
2005   48     1956    0.00016
2005   49     1956    0.00009
2005   49     1955    0.00009
2005   50     1955    0.00012
2005   50     1954    0.00011
2005   51     1954    0.00006
2005   51     1953    0.00004
2005   52     1953    0.00002
2005   52     1952    0.00001
2005   53     1952    0.00002
2005   53     1951    0.00002
2005   54     1951    0.00002
2005   54     1950    0.00001
2005   55       .    0.00000
2006   12       .    0.00000
2006   13     1993    0.00007
2006   13     1992    0.00015
2006   14     1992    0.00052
2006   14     1991    0.00084
2006   15     1991    0.00178
2006   15     1990    0.00251
2006   16     1990    0.00513
2006   16     1989    0.00678
2006   17     1989    0.00995
2006   17     1988    0.01179
2006   18     1988    0.01604
2006   18     1987    0.01810
2006   19     1987    0.02164
2006   19     1986    0.02330
2006   20     1986    0.02634
2006   20     1985    0.02748
2006   21     1985    0.02875
2006   21     1984    0.02947
2006   22     1984    0.03115
2006   22     1983    0.03199
2006   23     1983    0.03374
2006   23     1982    0.03494
2006   24     1982    0.03819
2006   24     1981    0.03999
2006   25     1981    0.04412
2006   25     1980    0.04648
2006   26     1980    0.05214
2006   26     1979    0.05480
2006   27     1979    0.05929
2006   27     1978    0.06249
2006   28     1978    0.07129
2006   28     1977    0.07538
2006   29     1977    0.08277
2006   29     1976    0.08657
2006   30     1976    0.09403
2006   30     1975    0.09704
2006   31     1975    0.10103
2006   31     1974    0.10251
2006   32     1974    0.10392
2006   32     1973    0.10374
2006   33     1973    0.10123
2006   33     1972    0.09965
2006   34     1972    0.09559
2006   34     1971    0.09278
2006   35     1971    0.08593
2006   35     1970    0.08158
2006   36     1970    0.07169
2006   36     1969    0.06641
2006   37     1969    0.05542
2006   37     1968    0.05074
2006   38     1968    0.04244
2006   38     1967    0.03858
2006   39     1967    0.03153
2006   39     1966    0.02814
2006   40     1966    0.02200
2006   40     1965    0.01902
2006   41     1965    0.01362
2006   41     1964    0.01167
2006   42     1964    0.00866
2006   42     1963    0.00737
2006   43     1963    0.00527
2006   43     1962    0.00435
2006   44     1962    0.00284
2006   44     1961    0.00236
2006   45     1961    0.00168
2006   45     1960    0.00142
2006   46     1960    0.00102
2006   46     1959    0.00079
2006   47     1959    0.00038
2006   47     1958    0.00032
2006   48     1958    0.00027
2006   48     1957    0.00023
2006   49     1957    0.00015
2006   49     1956    0.00013
2006   50     1956    0.00010
2006   50     1955    0.00007
2006   51     1955    0.00003
2006   51     1954    0.00003
2006   52     1954    0.00004
2006   52     1953    0.00003
2006   53     1953    0.00002
2006   53     1952    0.00001
2006   54     1952    0.00001
2006   54     1951    0.00001
2006   55       .    0.00001
2007   12       .    0.00001
2007   13     1994    0.00007
2007   13     1993    0.00012
2007   14     1993    0.00043
2007   14     1992    0.00073
2007   15     1992    0.00193
2007   15     1991    0.00287
2007   16     1991    0.00526
2007   16     1990    0.00684
2007   17     1990    0.01094
2007   17     1989    0.01311
2007   18     1989    0.01671
2007   18     1988    0.01873
2007   19     1988    0.02361
2007   19     1987    0.02559
2007   20     1987    0.02803
2007   20     1986    0.02916
2007   21     1986    0.03110
2007   21     1985    0.03198
2007   22     1985    0.03368
2007   22     1984    0.03455
2007   23     1984    0.03640
2007   23     1983    0.03750
2007   24     1983    0.04007
2007   24     1982    0.04168
2007   25     1982    0.04581
